curso_final,disciplina,semestre,professores,playlist_id,playlist_nome,kaltura_status,ordem_playlist,aula,entry_id,nome_video,tags,duracao_seg,embed_url,thumbnail_url
Administração,Psicologia,1º,Silvia Mara Pagliuzo Muraki | Silvia Muraki,0_hzy5kmcg,Psicologia,sem_match,3,,0_v7d13xiv,Aulas 5 e 6 - Motivação e Inteligência,"psicologia, aulas 05 e 06, silvia, administracao",2273,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0v7d13xiv&entry_id=0_v7d13xiv&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_v7d13xiv
Administração,Psicologia,1º,Silvia Mara Pagliuzo Muraki | Silvia Muraki,0_hzy5kmcg,Psicologia,sem_match,4,,0_4r1rn61e,Aulas 7 e 8 - Criatividade e Competências Pessoais e Profissionais,"silvia, administracao, psicologia, aulas 07e 08",1647,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_04r1rn61e&entry_id=0_4r1rn61e&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_4r1rn61e
Administração,Contabilidade Empresarial,2º,Reginaldo José da Silva,1_44ytk110,Contabilidade Empresarial,sem_match,1,,0_sqou4n08,Aulas 01 e 02 - Apuração do Resultado e Contabilizar Juros e Descontos,"reginaldo, aulas 01 e 02",1633,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0sqou4n08&entry_id=0_sqou4n08&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_sqou4n08
Administração,Contabilidade Empresarial,2º,Reginaldo José da Silva,1_44ytk110,Contabilidade Empresarial,sem_match,2,,0_qdapubhf,Aulas 03 e 04 - Constituição de uma Empresa e Operações com Mercadorias,"reginaldo, aulas 03 e 04",1525,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0qdapubhf&entry_id=0_qdapubhf&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_qdapubhf
Administração,Contabilidade Empresarial,2º,Reginaldo José da Silva,1_44ytk110,Contabilidade Empresarial,sem_match,3,,0_xu51is2d,Aulas 05 e 06 - Impostos sobre Venda e Controle de Estoque,"reginaldo, aulas 05 e 06",1464,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0xu51is2d&entry_id=0_xu51is2d&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_xu51is2d
Administração,Contabilidade Empresarial,2º,Reginaldo José da Silva,1_44ytk110,Contabilidade Empresarial,sem_match,4,,0_49wospkm,"Aula - Depreciação, Amortização e Resultado Líquido","reginaldo, aulas 07e 08",1185,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_049wospkm&entry_id=0_49wospkm&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_49wospkm
Administração,Contabilidade Empresarial,2º,Reginaldo José da Silva,1_44ytk110,Contabilidade Empresarial,sem_match,5,,0_hzg4ebrk,Aula - Escrituração de contas patrimoniais,reginaldo,1369,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0hzg4ebrk&entry_id=0_hzg4ebrk&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_hzg4ebrk
Administração,Contabilidade Empresarial,2º,Reginaldo José da Silva,1_44ytk110,Contabilidade Empresarial,sem_match,6,,0_ha50am2g,Aula - Estruturação das contas de resultado,reginaldo,837,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0ha50am2g&entry_id=0_ha50am2g&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_ha50am2g
Administração,Empreendedorismo,2º,Fábio Antonio Silva | Fábio Antônio Silva,1_3iet4azf,Empreendedorismo,sem_match,1,,1_mshche9v,Aula - Considerações Iniciais,"considerações iniciais, fransergio matos",122,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1mshche9v&entry_id=1_mshche9v&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_mshche9v
Administração,Empreendedorismo,2º,Fábio Antonio Silva | Fábio Antônio Silva,1_3iet4azf,Empreendedorismo,ok,2,1,1_xluhrk5r,Aula 01 - Introdução ao Empreendedorismo,"aula01, fransergio matos",930,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1xluhrk5r&entry_id=1_xluhrk5r&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_xluhrk5r
Administração,Empreendedorismo,2º,Fábio Antonio Silva | Fábio Antônio Silva,1_3iet4azf,Empreendedorismo,ok,3,2,1_gkor9q2k,Aula - Empreendedorismo: Panorama Geral,"aula02, fransergio matos",784,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1gkor9q2k&entry_id=1_gkor9q2k&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_gkor9q2k
Administração,Empreendedorismo,2º,Fábio Antonio Silva | Fábio Antônio Silva,1_3iet4azf,Empreendedorismo,ok,4,3,1_rzo1g9hj,Aula 03 - Fundamentos do Comportamento Empreendedor,"aula03, fransergio matos",782,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1rzo1g9hj&entry_id=1_rzo1g9hj&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_rzo1g9hj
Administração,Empreendedorismo,2º,Fábio Antonio Silva | Fábio Antônio Silva,1_3iet4azf,Empreendedorismo,ok,5,4,1_ohhdr99i,Aula - Criatividade Empreendedora,"auula04, fransergio matos",1026,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1ohhdr99i&entry_id=1_ohhdr99i&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_ohhdr99i
Administração,Empreendedorismo,2º,Fábio Antonio Silva | Fábio Antônio Silva,1_3iet4azf,Empreendedorismo,ok,6,5,1_v3wcbr1f,Aula 05 - Fontes de Inovação,"aula05, fransergio matos",922,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1v3wcbr1f&entry_id=1_v3wcbr1f&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_v3wcbr1f
Administração,Empreendedorismo,2º,Fábio Antonio Silva | Fábio Antônio Silva,1_3iet4azf,Empreendedorismo,ok,7,6,1_onrztjht,Aula 06 - Construindo o Negócio,"aula06, fransergio matos",622,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1onrztjht&entry_id=1_onrztjht&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_onrztjht
Administração,Empreendedorismo,2º,Fábio Antonio Silva | Fábio Antônio Silva,1_3iet4azf,Empreendedorismo,ok,8,7,1_a1g7wpab,Aula 07 - Desenvolvimento de Novos Produtos,"aula07, fransergio matos",673,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1a1g7wpab&entry_id=1_a1g7wpab&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_a1g7wpab
Administração,Empreendedorismo,2º,Fábio Antonio Silva | Fábio Antônio Silva,1_3iet4azf,Empreendedorismo,ok,9,8,1_pxcvc4p4,Aula 08 - Criação de Novos Negócios,"aula08, fransergio matos",998,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1pxcvc4p4&entry_id=1_pxcvc4p4&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_pxcvc4p4
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,sem_match,1,,0_va71lwvg,Aulas 01 e 02 - Operações matemáticas,"pedro_paulo, administracao, aulas 01 e 02, matemática",1582,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0va71lwvg&entry_id=0_va71lwvg&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_va71lwvg
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,ok,2,1,0_nj4062ma,Aula 01 - Taxas,"pedro_paulo, matemática, administracao",1341,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0nj4062ma&entry_id=0_nj4062ma&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_nj4062ma
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,ok,3,2,0_vbaye3vh,Aula 02 - Juros Compostos,"pedro_paulo, matemática, administracao, aula02",714,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0vbaye3vh&entry_id=0_vbaye3vh&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_vbaye3vh
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,sem_match,4,,0_zj1iuj02,Aulas 03 e 04 - Razão e proporção,"pedro_paulo, administracao, matemática",1074,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0zj1iuj02&entry_id=0_zj1iuj02&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_zj1iuj02
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,ok,5,4,0_nzvkb29w,Aula 04 - Amortização,"pedro_paulo, matemática, administracao, aula04",689,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0nzvkb29w&entry_id=0_nzvkb29w&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_nzvkb29w
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,sem_match,6,,0_b1ci881y,Aulas 05 e 06 - Porcentagem,"pedro_paulo, matemática, administracao",1199,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0b1ci881y&entry_id=0_b1ci881y&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_b1ci881y
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,ok,7,5,0_3ypp0nct,Aula 05 - Rendas Certas,"pedro_paulo, matemática, administracao, aula05",1057,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_03ypp0nct&entry_id=0_3ypp0nct&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_3ypp0nct
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,ok,8,5,0_kus3a50f,Aula 05 - Rendas Certas - Capitalização,"pedro_paulo, matemática, aula05",936,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0kus3a50f&entry_id=0_kus3a50f&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_kus3a50f
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,ok,9,6,0_pkd91yop,Aula 06 - Empréstimos SAC,"pedro_paulo, matemática, aula06",820,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0pkd91yop&entry_id=0_pkd91yop&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_pkd91yop
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,ok,10,7,0_1zlueulm,Aula 07 - Empréstimos - PRICE,"pedro_paulo, matemática, financeira, aula07",955,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_01zlueulm&entry_id=0_1zlueulm&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_1zlueulm
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,ok,11,7,0_6r9lnjxl,Aula 07 - Juros Simples,"pedro_paulo, administracao, aula07, matematica",1154,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_06r9lnjxl&entry_id=0_6r9lnjxl&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_6r9lnjxl
Administração,Matemática Financeira,2º,Pedro Paulo da Silva,0_83cj70j4,Matemática Financeira,ok,12,8,0_iel7e9o6,Aula 08 - Descontos simples,"pedro_paulo, matemática, administracao, aula08",1423,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0iel7e9o6&entry_id=0_iel7e9o6&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_iel7e9o6
Administração,Matemática Financeira II,2º,Pedro Paulo da Silva,0_izhiax7c,Matemática Financeira II,ok,1,1,0_nj4062ma,Aula 01 - Taxas,"pedro_paulo, matemática, administracao",1341,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0nj4062ma&entry_id=0_nj4062ma&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_nj4062ma
Administração,Matemática Financeira II,2º,Pedro Paulo da Silva,0_izhiax7c,Matemática Financeira II,ok,2,2,0_vbaye3vh,Aula 02 - Juros Compostos,"pedro_paulo, matemática, administracao, aula02",714,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0vbaye3vh&entry_id=0_vbaye3vh&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_vbaye3vh
Administração,Matemática Financeira II,2º,Pedro Paulo da Silva,0_izhiax7c,Matemática Financeira II,ok,3,3,0_s9unl8jr,Aula 03 - Descontos Compostos,"pedro_paulo, matemática, administracao, aula03",638,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0s9unl8jr&entry_id=0_s9unl8jr&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_s9unl8jr
Administração,Matemática Financeira II,2º,Pedro Paulo da Silva,0_izhiax7c,Matemática Financeira II,ok,4,4,0_nzvkb29w,Aula 04 - Amortização,"pedro_paulo, matemática, administracao, aula04",689,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0nzvkb29w&entry_id=0_nzvkb29w&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_nzvkb29w
Administração,Matemática Financeira II,2º,Pedro Paulo da Silva,0_izhiax7c,Matemática Financeira II,ok,5,5,0_3ypp0nct,Aula 05 - Rendas Certas,"pedro_paulo, matemática, administracao, aula05",1057,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_03ypp0nct&entry_id=0_3ypp0nct&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_3ypp0nct
Administração,Matemática Financeira II,2º,Pedro Paulo da Silva,0_izhiax7c,Matemática Financeira II,ok,6,5,0_kus3a50f,Aula 05 - Rendas Certas - Capitalização,"pedro_paulo, matemática, aula05",936,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0kus3a50f&entry_id=0_kus3a50f&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_kus3a50f
Administração,Matemática Financeira II,2º,Pedro Paulo da Silva,0_izhiax7c,Matemática Financeira II,ok,7,6,0_pkd91yop,Aula 06 - Empréstimos SAC,"pedro_paulo, matemática, aula06",820,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0pkd91yop&entry_id=0_pkd91yop&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_pkd91yop
Administração,Matemática Financeira II,2º,Pedro Paulo da Silva,0_izhiax7c,Matemática Financeira II,ok,8,7,0_1zlueulm,Aula 07 - Empréstimos - PRICE,"pedro_paulo, matemática, financeira, aula07",955,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_01zlueulm&entry_id=0_1zlueulm&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_1zlueulm
Administração,Matemática Financeira II,2º,Pedro Paulo da Silva,0_izhiax7c,Matemática Financeira II,ok,9,8,0_y2f2elwf,"Aula 08 - Taxa Aparente, Taxa de Inflação e Taxa Real","aula08, pedro_paulo",929,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0y2f2elwf&entry_id=0_y2f2elwf&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_y2f2elwf
Administração,Noções de Ciências Sociais,2º,Gilmar Lima Caetano | Marinês Viel Nakamua | Marinês Viel Nakamura,0_o6xd5ngz,Noções de Ciências Sociais,sem_video,,,,,,,,
Administração,Noções de Direito,2º,Tânia Rejane de Souza,0_j67wrt5x,Noções de Direito,sem_match,1,,0_yexo70xu,Aula - Capacidade das pessoas,tania,589,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0yexo70xu&entry_id=0_yexo70xu&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_yexo70xu
Administração,Noções de Direito,2º,Tânia Rejane de Souza,0_j67wrt5x,Noções de Direito,sem_match,2,,0_21ukgaql,Aula - Pessoa Jurídica,tania,876,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_021ukgaql&entry_id=0_21ukgaql&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_21ukgaql
Administração,Noções de Direito,2º,Tânia Rejane de Souza,0_j67wrt5x,Noções de Direito,sem_match,3,,0_uv4hqkx3,Aula - Bens,tania,985,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0uv4hqkx3&entry_id=0_uv4hqkx3&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_uv4hqkx3
Administração,Noções de Direito,2º,Tânia Rejane de Souza,0_j67wrt5x,Noções de Direito,sem_match,4,,0_86n0zsy1,"Aula  - Fatos, atos e negócios jurídicos",tania,1119,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_086n0zsy1&entry_id=0_86n0zsy1&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_86n0zsy1
Administração,Noções de Direito,2º,Tânia Rejane de Souza,0_j67wrt5x,Noções de Direito,sem_match,5,,0_tvuen671,Aula - Obrigações,tania,397,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0tvuen671&entry_id=0_tvuen671&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_tvuen671
Administração,Noções de Direito,2º,Tânia Rejane de Souza,0_j67wrt5x,Noções de Direito,sem_match,6,,0_fuoamzdx,Aula - Responsabilidade Civil,tania,599,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0fuoamzdx&entry_id=0_fuoamzdx&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_fuoamzdx
Administração,Noções de Direito,2º,Tânia Rejane de Souza,0_j67wrt5x,Noções de Direito,sem_match,7,,0_r5lf5sw2,Aula - Direito Objetivo e Direito Subjetivo,tania,293,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0r5lf5sw2&entry_id=0_r5lf5sw2&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_r5lf5sw2
Administração,Administração da Qualidade e Produtividade,3º,Rafael de Arruda,0_i1bwjlyu,Administração da Qualidade e Produtividade,sem_match,1,,1_v1brl7f1,Aula  - Considerações Iniciais,"rafael de arruda, considerações iniciais",164,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1v1brl7f1&entry_id=1_v1brl7f1&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_v1brl7f1
Administração,Administração da Qualidade e Produtividade,3º,Rafael de Arruda,0_i1bwjlyu,Administração da Qualidade e Produtividade,ok,2,1,1_8ixiw1ti,Aula 01 - Fundamentos da Qualidade,"aula01, rafael de arruda",761,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_18ixiw1ti&entry_id=1_8ixiw1ti&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_8ixiw1ti
Administração,Administração da Qualidade e Produtividade,3º,Rafael de Arruda,0_i1bwjlyu,Administração da Qualidade e Produtividade,ok,3,2,1_cddlcfc0,Aula 02 - Gestão da Qualidade,"aula02, rafael de arruda",921,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1cddlcfc0&entry_id=1_cddlcfc0&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_cddlcfc0
Administração,Administração da Qualidade e Produtividade,3º,Rafael de Arruda,0_i1bwjlyu,Administração da Qualidade e Produtividade,ok,4,3,1_u90o8q83,Aula 03 - Grandes Nome da Qualidade,"aula03, rafael de arruda",606,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1u90o8q83&entry_id=1_u90o8q83&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_u90o8q83
Administração,Administração da Qualidade e Produtividade,3º,Rafael de Arruda,0_i1bwjlyu,Administração da Qualidade e Produtividade,ok,5,4,1_ehpmdlvr,Aula 04 - Ferramentas de Gerenciamento,"aula04, rafael de arruda",763,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1ehpmdlvr&entry_id=1_ehpmdlvr&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_ehpmdlvr
Administração,Administração da Qualidade e Produtividade,3º,Rafael de Arruda,0_i1bwjlyu,Administração da Qualidade e Produtividade,ok,6,5,1_rpe0seyu,Aula 05 - Normas ISO,"aula05, rafael de arruda",882,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1rpe0seyu&entry_id=1_rpe0seyu&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_rpe0seyu
Administração,Administração da Qualidade e Produtividade,3º,Rafael de Arruda,0_i1bwjlyu,Administração da Qualidade e Produtividade,ok,7,6,1_169mkw9l,Aula 06 - Qualidade em Prestação de Serviços,"aula06, rafael de arruda",699,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1169mkw9l&entry_id=1_169mkw9l&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_169mkw9l
